movieId,title,genres,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
68358,Star Trek,Action|Adventure|Sci-Fi,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
68954,Up,Adventure|Animation|Children|Drama,2009,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69122,"Hangover, The",Comedy|Crime,2009,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
69481,"Hurt Locker, The",Action|Drama|Thriller|War,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
69757,(500) Days of Summer,Comedy|Drama|Romance,2009,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
69844,Harry Potter and the Half-Blood Prince,Adventure|Fantasy|Mystery|Romance,2009,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
70286,District 9,Mystery|Sci-Fi|Thriller,2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
71535,Zombieland,Action|Comedy|Horror,2009,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
72998,Avatar,Action|Adventure|Sci-Fi,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
73017,Sherlock Holmes,Action|Crime|Mystery|Thriller,2009,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
74458,Shutter Island,Drama|Mystery|Thriller,2010,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
76093,How to Train Your Dragon,Adventure|Animation|Children|Fantasy,2010,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77561,Iron Man 2,Action|Adventure|Sci-Fi|Thriller,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
78499,Toy Story 3,Adventure|Animation|Children|Comedy|Fantasy,2010,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
79132,Inception,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,2010,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
81834,Harry Potter and the Deathly Hallows: Part 1,Action|Adventure|Fantasy,2010,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81845,"King's Speech, The",Drama,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89745,"Avengers, The",Action|Adventure|Sci-Fi,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91529,"Dark Knight Rises, The",Action|Adventure|Crime,2012,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99114,Django Unchained,Action|Drama|Western,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
109374,"Grand Budapest Hotel, The",Comedy|Drama,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
109487,Interstellar,Sci-Fi,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112852,Guardians of the Galaxy,Action|Adventure|Sci-Fi,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
